,Bandit,Reward,Algorithm
248,3,2.7961448422766475,Thompson Sampling
249,3,3.60771711867691,Thompson Sampling
250,3,4.381591583115288,Thompson Sampling
251,3,5.214805175593998,Thompson Sampling
252,3,2.15056456154898,Thompson Sampling
253,3,3.1400392968293445,Thompson Sampling
254,3,3.910952770228955,Thompson Sampling
255,3,5.515025511760511,Thompson Sampling
256,3,3.392065248277382,Thompson Sampling
257,3,5.117631060611781,Thompson Sampling
258,3,5.068295013362208,Thompson Sampling
259,3,3.586380678351888,Thompson Sampling
260,3,3.495399371909459,Thompson Sampling
261,3,3.9503926565836185,Thompson Sampling
262,3,3.0570951281820045,Thompson Sampling
263,3,1.410565026126879,Thompson Sampling
264,3,2.9856866236868838,Thompson Sampling
265,3,5.473026808463703,Thompson Sampling
266,3,2.865794920474677,Thompson Sampling
267,3,5.559483988464195,Thompson Sampling
268,3,2.767420656129609,Thompson Sampling
269,3,4.1745534606848,Thompson Sampling
270,3,4.454917041083428,Thompson Sampling
271,3,4.615718687172732,Thompson Sampling
272,3,4.679850873086316,Thompson Sampling
273,3,3.7311810132812258,Thompson Sampling
274,3,4.050616790374077,Thompson Sampling
275,3,6.1860553261390745,Thompson Sampling
276,3,4.866196463685098,Thompson Sampling
277,3,4.717485825246945,Thompson Sampling
278,3,4.182384745409748,Thompson Sampling
279,3,4.194777918876802,Thompson Sampling
280,3,4.585863953085471,Thompson Sampling
281,3,4.186618147392641,Thompson Sampling
282,3,4.550857624700606,Thompson Sampling
283,3,3.5807570993096176,Thompson Sampling
284,3,4.3952546686318765,Thompson Sampling
285,3,3.0891417030202852,Thompson Sampling
286,3,4.092720116815293,Thompson Sampling
287,3,3.36002998370939,Thompson Sampling
288,3,3.6314112928151987,Thompson Sampling
289,3,4.486220102811392,Thompson Sampling
290,3,3.7353446131541235,Thompson Sampling
291,3,3.751872948431073,Thompson Sampling
292,3,4.159490819909448,Thompson Sampling
293,3,4.416657840570922,Thompson Sampling
294,3,2.6454562922225247,Thompson Sampling
295,3,5.277322442457951,Thompson Sampling
296,3,3.764426750946232,Thompson Sampling
297,3,4.847889401965093,Thompson Sampling
298,3,4.383997132559917,Thompson Sampling
299,3,2.004001177756249,Thompson Sampling
300,3,3.5273989981192564,Thompson Sampling
301,3,1.9735764326305003,Thompson Sampling
302,3,5.056743591328084,Thompson Sampling
303,3,3.563077515480951,Thompson Sampling
304,3,4.96150939090597,Thompson Sampling
305,3,4.45035668952864,Thompson Sampling
306,3,4.590423713725961,Thompson Sampling
307,3,4.936310692198713,Thompson Sampling
308,3,4.942687635725391,Thompson Sampling
309,3,3.453019620746199,Thompson Sampling
310,3,5.485361167135005,Thompson Sampling
311,3,4.900704911887193,Thompson Sampling
312,3,4.944139529519697,Thompson Sampling
313,3,3.90069664751184,Thompson Sampling
314,3,3.7600296036185847,Thompson Sampling
315,3,6.094601975038289,Thompson Sampling
316,3,2.95777676117922,Thompson Sampling
317,3,3.7006218383328466,Thompson Sampling
318,3,1.7703443823850304,Thompson Sampling
319,3,3.585707018302098,Thompson Sampling
320,3,4.039165843898189,Thompson Sampling
321,3,4.363595327717881,Thompson Sampling
322,3,4.380863314556503,Thompson Sampling
323,3,4.931128375176463,Thompson Sampling
324,3,4.607607968762302,Thompson Sampling
325,3,5.020423762783731,Thompson Sampling
326,3,2.0990312153344535,Thompson Sampling
327,3,2.7369825042712357,Thompson Sampling
328,3,2.851374611669529,Thompson Sampling
329,3,3.086308541698631,Thompson Sampling
330,3,3.816112284793224,Thompson Sampling
331,3,3.6885029317958953,Thompson Sampling
332,3,5.489633913372323,Thompson Sampling
333,3,4.772841197971332,Thompson Sampling
334,3,3.685548587196933,Thompson Sampling
335,3,4.6182301059893724,Thompson Sampling
336,3,5.24407911170522,Thompson Sampling
337,3,3.6672740483537534,Thompson Sampling
338,3,3.805208247426742,Thompson Sampling
339,3,4.132493390873975,Thompson Sampling
340,3,3.472646994192112,Thompson Sampling
341,3,4.822384325359847,Thompson Sampling
342,3,4.563005270697318,Thompson Sampling
343,3,3.0612448267440655,Thompson Sampling
344,3,3.1411624262334557,Thompson Sampling
345,3,3.9358337749203676,Thompson Sampling
346,3,4.109817098387822,Thompson Sampling
347,3,3.4145604100130225,Thompson Sampling
348,3,4.487604477493824,Thompson Sampling
349,3,5.009999364796657,Thompson Sampling
350,3,4.9629447375599565,Thompson Sampling
351,3,5.293836837841519,Thompson Sampling
352,3,2.990281331736976,Thompson Sampling
353,3,2.904865165519827,Thompson Sampling
354,3,3.936382454319844,Thompson Sampling
355,3,5.0225605016730555,Thompson Sampling
356,3,4.643103779060659,Thompson Sampling
357,3,4.23338949095659,Thompson Sampling
358,3,2.702139609663976,Thompson Sampling
359,3,4.374930440401453,Thompson Sampling
360,3,4.286865880949587,Thompson Sampling
361,3,5.438000724890675,Thompson Sampling
362,3,3.8867339147203976,Thompson Sampling
363,3,4.141038553255891,Thompson Sampling
364,3,3.205751564471478,Thompson Sampling
365,3,4.18033135983457,Thompson Sampling
366,3,3.4566844372966066,Thompson Sampling
367,3,3.086331172432552,Thompson Sampling
368,3,2.756013909942654,Thompson Sampling
369,3,3.746831035347054,Thompson Sampling
370,3,2.65320359753128,Thompson Sampling
371,3,4.916689322717595,Thompson Sampling
372,3,4.754726324986253,Thompson Sampling
373,3,3.5315803375963166,Thompson Sampling
374,3,4.131567252183716,Thompson Sampling
375,3,4.472485760132148,Thompson Sampling
376,3,4.110086009245493,Thompson Sampling
377,3,3.6423323754614465,Thompson Sampling
378,3,3.9788632087819145,Thompson Sampling
379,3,3.897988897942448,Thompson Sampling
380,3,2.1001199878330055,Thompson Sampling
381,3,3.2483461169686523,Thompson Sampling
382,3,5.755577118090391,Thompson Sampling
383,3,2.1252138664412503,Thompson Sampling
384,3,3.0583056903220207,Thompson Sampling
385,3,2.734127906822798,Thompson Sampling
386,3,6.283618154946258,Thompson Sampling
387,3,5.737617065351952,Thompson Sampling
388,3,4.607597900431095,Thompson Sampling
389,3,4.06373662052604,Thompson Sampling
390,3,4.885165131892328,Thompson Sampling
391,3,3.819188713101326,Thompson Sampling
392,3,4.485527067263126,Thompson Sampling
393,3,3.156935381348602,Thompson Sampling
394,3,4.682139113775981,Thompson Sampling
395,3,3.4701456990026958,Thompson Sampling
396,3,4.732415018831777,Thompson Sampling
397,3,4.485052831261716,Thompson Sampling
398,3,2.262190577843163,Thompson Sampling
399,3,4.650132030626358,Thompson Sampling
400,3,3.0677471067297883,Thompson Sampling
401,3,4.641824406694056,Thompson Sampling
402,3,4.101394254993487,Thompson Sampling
403,3,4.0620543195165295,Thompson Sampling
404,3,4.297047406350442,Thompson Sampling
405,3,4.8134562752484475,Thompson Sampling
406,3,3.202037082354121,Thompson Sampling
407,3,3.4650297971540827,Thompson Sampling
408,3,3.7062580675662264,Thompson Sampling
409,3,3.480793116816943,Thompson Sampling
410,3,4.89585379737976,Thompson Sampling
411,3,2.9756754337069866,Thompson Sampling
412,3,7.0740137058872445,Thompson Sampling
413,3,4.726218728161366,Thompson Sampling
414,3,4.391730198789461,Thompson Sampling
415,3,4.019035576923551,Thompson Sampling
416,3,3.688463115937548,Thompson Sampling
417,3,4.496961358139121,Thompson Sampling
418,3,6.348624550196478,Thompson Sampling
419,3,3.8171487809993794,Thompson Sampling
420,3,4.6957748811447235,Thompson Sampling
421,3,4.373820979654382,Thompson Sampling
422,3,3.4472578864323666,Thompson Sampling
423,3,5.060374065987265,Thompson Sampling
424,3,3.502696121165813,Thompson Sampling
425,3,4.416326545996463,Thompson Sampling
426,3,4.237329713471003,Thompson Sampling
427,3,4.839654220074751,Thompson Sampling
428,3,4.0582721159667505,Thompson Sampling
429,3,4.316870705890436,Thompson Sampling
430,3,4.789909962769546,Thompson Sampling
431,3,1.268979261196551,Thompson Sampling
432,3,3.0874451145682884,Thompson Sampling
433,3,4.921052258169573,Thompson Sampling
434,3,3.8126662287459245,Thompson Sampling
435,3,3.0707198870512546,Thompson Sampling
436,3,4.469435502604046,Thompson Sampling
437,3,2.5435769010143208,Thompson Sampling
438,3,1.6361037728957242,Thompson Sampling
439,3,2.7252633053989865,Thompson Sampling
440,3,3.5722681203524145,Thompson Sampling
441,3,3.533124271870058,Thompson Sampling
442,3,3.379702023191189,Thompson Sampling
443,3,2.8030383296314456,Thompson Sampling
444,3,3.5019466764900313,Thompson Sampling
445,3,5.669222727910571,Thompson Sampling
446,3,2.4663942781966166,Thompson Sampling
447,3,4.255385607705282,Thompson Sampling
448,3,4.413660300893561,Thompson Sampling
449,3,4.089967187158912,Thompson Sampling
450,3,5.047990480389186,Thompson Sampling
451,3,3.3795071492793767,Thompson Sampling
452,3,2.376441398788894,Thompson Sampling
453,3,4.385866504466356,Thompson Sampling
454,3,4.999153058810266,Thompson Sampling
455,3,4.56154678749127,Thompson Sampling
456,3,6.011612783886742,Thompson Sampling
457,3,3.8354155983864118,Thompson Sampling
458,3,5.486343407744342,Thompson Sampling
459,3,4.953419430441215,Thompson Sampling
460,3,2.8842637964901723,Thompson Sampling
461,3,4.202872583858036,Thompson Sampling
462,3,4.843211000729972,Thompson Sampling
463,3,3.763391747643179,Thompson Sampling
464,3,4.4599082683774345,Thompson Sampling
465,3,4.686749250016288,Thompson Sampling
466,3,4.773210407059598,Thompson Sampling
467,3,3.850922294470178,Thompson Sampling
468,3,2.905143671134126,Thompson Sampling
469,3,5.7884614962806555,Thompson Sampling
470,3,4.8103710659293055,Thompson Sampling
471,3,4.896023051427145,Thompson Sampling
472,3,3.74294626573651,Thompson Sampling
473,3,4.03407314171837,Thompson Sampling
474,3,4.667097688909804,Thompson Sampling
475,3,4.739356759248544,Thompson Sampling
476,3,3.849043746814183,Thompson Sampling
477,3,3.650668853141188,Thompson Sampling
478,3,3.689447514312852,Thompson Sampling
479,3,4.485752842602886,Thompson Sampling
480,3,3.28819462846653,Thompson Sampling
481,3,3.6101455145553345,Thompson Sampling
482,3,4.074408042070666,Thompson Sampling
483,3,4.77188572609785,Thompson Sampling
484,3,5.065424971485616,Thompson Sampling
485,3,3.1317585011796187,Thompson Sampling
486,3,3.90645876742791,Thompson Sampling
487,3,3.140354698668138,Thompson Sampling
488,3,3.6174003568073116,Thompson Sampling
489,3,5.064887947696633,Thompson Sampling
490,3,3.211975478817049,Thompson Sampling
491,3,3.9178763075491028,Thompson Sampling
492,3,3.8737368142851545,Thompson Sampling
493,3,5.383331977881719,Thompson Sampling
494,3,5.006616032646795,Thompson Sampling
495,3,3.3394616043513636,Thompson Sampling
496,3,2.244778174511186,Thompson Sampling
497,3,4.646132063680123,Thompson Sampling
498,3,2.501051047101282,Thompson Sampling
499,3,2.160372719447521,Thompson Sampling
500,3,4.977340034566979,Thompson Sampling
501,3,4.94698217248917,Thompson Sampling
502,3,3.8487209149486223,Thompson Sampling
503,3,4.1223371742620545,Thompson Sampling
504,3,6.438673442080438,Thompson Sampling
505,3,4.243949918378768,Thompson Sampling
506,3,3.979544094476986,Thompson Sampling
507,3,3.615961487451631,Thompson Sampling
508,3,4.7313062366291625,Thompson Sampling
509,3,4.831617310210142,Thompson Sampling
510,3,4.306809782011351,Thompson Sampling
511,3,3.4844258475357255,Thompson Sampling
512,3,3.7281986190854033,Thompson Sampling
513,3,4.142733437348623,Thompson Sampling
514,3,1.639239874602699,Thompson Sampling
515,3,2.3502319670684346,Thompson Sampling
516,3,3.3414368842599607,Thompson Sampling
517,3,5.24967612455525,Thompson Sampling
518,3,4.146772911029279,Thompson Sampling
519,3,5.783140303922643,Thompson Sampling
520,3,3.9221012209303865,Thompson Sampling
521,3,3.645781024392481,Thompson Sampling
522,3,1.7067386281180013,Thompson Sampling
523,3,4.32817112002656,Thompson Sampling
524,3,4.986603344417133,Thompson Sampling
525,3,2.905896032464602,Thompson Sampling
526,3,5.53379128721307,Thompson Sampling
527,3,1.480791509340463,Thompson Sampling
528,3,4.059548094593439,Thompson Sampling
529,3,4.445551269232375,Thompson Sampling
530,3,3.404733068523746,Thompson Sampling
531,3,4.776742858428134,Thompson Sampling
532,3,4.933084317955263,Thompson Sampling
533,3,4.853585349405758,Thompson Sampling
534,3,4.3317230359664025,Thompson Sampling
535,3,4.331918464584302,Thompson Sampling
536,3,3.8517930493469126,Thompson Sampling
537,3,4.290855013118298,Thompson Sampling
538,3,3.041914201944416,Thompson Sampling
539,3,4.714929713596496,Thompson Sampling
540,3,4.5449913466387875,Thompson Sampling
541,3,3.3408151287669563,Thompson Sampling
542,3,4.160258973056774,Thompson Sampling
543,3,4.171405314725334,Thompson Sampling
544,3,3.6605341750343587,Thompson Sampling
545,3,4.761649302751505,Thompson Sampling
546,3,4.217423912459689,Thompson Sampling
547,3,4.917377972714754,Thompson Sampling
548,3,4.015604715980838,Thompson Sampling
549,3,3.241141050332812,Thompson Sampling
550,3,2.1937834599482287,Thompson Sampling
551,3,4.992503822180377,Thompson Sampling
552,3,4.110721219034584,Thompson Sampling
553,3,6.22693376590666,Thompson Sampling
554,3,1.7575886039308415,Thompson Sampling
555,3,5.364163056249758,Thompson Sampling
556,3,3.839106304424475,Thompson Sampling
557,3,3.0275585817134028,Thompson Sampling
558,3,3.0715326800500278,Thompson Sampling
559,3,5.509414024656836,Thompson Sampling
560,3,3.3090219501335127,Thompson Sampling
561,3,4.039916026122381,Thompson Sampling
562,3,4.630685436071756,Thompson Sampling
563,3,4.162677525085244,Thompson Sampling
564,3,5.14997828974151,Thompson Sampling
565,3,3.3181438895749724,Thompson Sampling
566,3,4.277989137617775,Thompson Sampling
567,3,3.4754669963705482,Thompson Sampling
568,3,3.8402824383888228,Thompson Sampling
569,3,3.7490113053857708,Thompson Sampling
570,3,1.2900628467751294,Thompson Sampling
571,3,4.802131256593889,Thompson Sampling
572,3,4.02800386375605,Thompson Sampling
573,3,3.252377067854824,Thompson Sampling
574,3,2.0030480585574315,Thompson Sampling
575,3,4.185940336532911,Thompson Sampling
576,3,4.415656635187174,Thompson Sampling
577,3,2.6313686371144023,Thompson Sampling
578,3,5.788885415682225,Thompson Sampling
579,3,4.243286701695422,Thompson Sampling
580,3,2.8894556497197126,Thompson Sampling
581,3,5.179656262763448,Thompson Sampling
582,3,3.6855423355505943,Thompson Sampling
583,3,3.8998721149058437,Thompson Sampling
584,3,3.187015624964201,Thompson Sampling
585,3,3.901395314945386,Thompson Sampling
586,3,4.43377432797721,Thompson Sampling
587,3,3.2886981391558807,Thompson Sampling
588,3,3.7774971790549396,Thompson Sampling
589,3,5.065704678950582,Thompson Sampling
590,3,3.66123833009121,Thompson Sampling
591,3,3.192938457828661,Thompson Sampling
592,3,3.659409249628778,Thompson Sampling
593,3,3.1391449937410725,Thompson Sampling
594,3,4.0386408364513215,Thompson Sampling
595,3,4.0808036993357995,Thompson Sampling
596,3,3.7378486746250723,Thompson Sampling
597,3,4.034194726804305,Thompson Sampling
598,3,3.2958343625176254,Thompson Sampling
599,3,4.1682069931104175,Thompson Sampling
600,3,3.218131895164701,Thompson Sampling
601,3,4.543018555344227,Thompson Sampling
602,3,3.747611602001865,Thompson Sampling
603,3,4.093068012568052,Thompson Sampling
604,3,3.417755360922097,Thompson Sampling
605,3,3.6760100550828554,Thompson Sampling
606,3,3.867102897214999,Thompson Sampling
607,3,2.5289066105412283,Thompson Sampling
608,3,5.69463522418623,Thompson Sampling
609,3,4.723674361286792,Thompson Sampling
610,3,2.9760383669640467,Thompson Sampling
611,3,1.8440429520475323,Thompson Sampling
612,3,3.4268242735359817,Thompson Sampling
613,3,4.267077358083312,Thompson Sampling
614,3,4.4576218739658096,Thompson Sampling
615,3,3.9334657107560305,Thompson Sampling
616,3,3.6783363367161916,Thompson Sampling
617,3,3.8125034630660983,Thompson Sampling
618,3,5.417932802700878,Thompson Sampling
619,3,4.574359223723512,Thompson Sampling
620,3,5.311719513011299,Thompson Sampling
621,3,4.762427161142428,Thompson Sampling
622,3,3.1828154541864264,Thompson Sampling
623,3,3.257602260223324,Thompson Sampling
624,3,4.206019011097405,Thompson Sampling
625,3,4.466230091469428,Thompson Sampling
626,3,3.2379916172429435,Thompson Sampling
627,3,4.0512455807185415,Thompson Sampling
628,3,4.124627693492418,Thompson Sampling
629,3,3.793007234315965,Thompson Sampling
630,3,2.128884680159939,Thompson Sampling
631,3,3.6375975674377288,Thompson Sampling
632,3,4.147328020724041,Thompson Sampling
633,3,3.6543065393820204,Thompson Sampling
634,3,3.6662240302999787,Thompson Sampling
635,3,6.214899334073909,Thompson Sampling
636,3,3.9894268268011155,Thompson Sampling
637,3,3.6352973510955597,Thompson Sampling
638,3,1.1796651476257214,Thompson Sampling
639,3,3.0749251245871387,Thompson Sampling
640,3,3.504986839019168,Thompson Sampling
641,3,3.7092941818194807,Thompson Sampling
642,3,5.435516540253282,Thompson Sampling
643,3,5.08359067394239,Thompson Sampling
644,3,5.276682914068349,Thompson Sampling
645,3,4.704306287628723,Thompson Sampling
646,3,4.737223229645471,Thompson Sampling
647,3,3.8398744284564676,Thompson Sampling
648,3,5.389494105780228,Thompson Sampling
649,3,5.289319616865567,Thompson Sampling
650,3,4.139077617332094,Thompson Sampling
651,3,4.936010873959757,Thompson Sampling
652,3,4.400498254507635,Thompson Sampling
653,3,4.696227936077045,Thompson Sampling
